year,month,geo,dguid,labour_force_characteristics,educational_degree,sex,age_group,uom,uom_id,scalar_factor,scalar_id,vector,coordinate,value,status,symbol,terminated,decimals
2017,11,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,76.4,NA,NA,NA,1
2017,12,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,75.4,NA,NA,NA,1
2018,01,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.1,NA,NA,NA,1
2018,02,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,75.6,NA,NA,NA,1
2018,03,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,75.2,NA,NA,NA,1
2018,04,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,75.1,NA,NA,NA,1
2018,05,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.2,NA,NA,NA,1
2018,06,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,73.6,NA,NA,NA,1
2018,07,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,70.7,NA,NA,NA,1
2018,08,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,70.2,NA,NA,NA,1
2018,09,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,72.9,NA,NA,NA,1
2018,10,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.2,NA,NA,NA,1
2018,11,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.8,NA,NA,NA,1
2018,12,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.7,NA,NA,NA,1
2019,01,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,73.6,NA,NA,NA,1
2019,02,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74,NA,NA,NA,1
2019,03,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,73.9,NA,NA,NA,1
2019,04,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.3,NA,NA,NA,1
2019,05,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.3,NA,NA,NA,1
2019,06,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.5,NA,NA,NA,1
2019,07,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,72.9,NA,NA,NA,1
2019,08,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,72.5,NA,NA,NA,1
2019,09,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.5,NA,NA,NA,1
2019,10,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.4,NA,NA,NA,1
2019,11,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,73.9,NA,NA,NA,1
2019,12,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.8,NA,NA,NA,1
2020,01,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,73.5,NA,NA,NA,1
2020,02,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74,NA,NA,NA,1
2020,03,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,72.3,NA,NA,NA,1
2020,04,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,69.3,NA,NA,NA,1
2020,05,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,70.3,NA,NA,NA,1
2020,06,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,70.9,NA,NA,NA,1
2020,07,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,69.8,NA,NA,NA,1
2020,08,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,69.5,NA,NA,NA,1
2020,09,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,72.5,NA,NA,NA,1
2020,10,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,73.3,NA,NA,NA,1
2020,11,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.5,NA,NA,NA,1
2020,12,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.6,NA,NA,NA,1
2021,01,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.5,NA,NA,NA,1
2021,02,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,75.1,NA,NA,NA,1
2021,03,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,76.6,NA,NA,NA,1
2021,04,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,76.3,NA,NA,NA,1
2021,05,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,75.9,NA,NA,NA,1
2021,06,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,75.5,NA,NA,NA,1
2021,07,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,74.1,NA,NA,NA,1
2021,08,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,73,NA,NA,NA,1
2021,09,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,75.1,NA,NA,NA,1
2021,10,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,76.5,NA,NA,NA,1
2021,11,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,77.2,NA,NA,NA,1
2021,12,Canada,2016A000011124,Employment rate,Above bachelor's degree,Females,15 years and over,Percentage,242,units,0,v54912813,1.10.10.3.1,76.4,NA,NA,NA,1
